"Task/Initiative","Sponsor","Owner","Region","Category","Priority","Initiative Name","Description","Status","% Complete","Completed Actions","Next Action","Blockers","Start Date","Target Completion","Revised Completion","Actual Completion","Forecasted Cost","Realized Cost","Forecasted Revenue Impact","Realized Revenue To Date","Forecasted EBITDA Impact","Realized EBITDA To Date","Benefit Start Date","Project Link","Last Updated By","Approval status","ID","Created By","Modified By"
"Initiative","Joe Stodola","Pete Dickson","UK","BOD","1","Organic sales growth","Organic sales growth is critical to EMEA budget success in FY26. Notable areas are:
- Veolia bin sales
- Heavy refurbs (full year of capacity growth @ Winsford)
- Middle East bin sales
- Compactor and baler FM companies (notably Mitie and ISS)
- Export lids - L&S, PG&GP","Behind","40%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=150"">View Entries</a>","Re-mobilise sales team to generate Veolia on-site business (which is their corporate preference)",,"1/1/2026","12/31/2026",,,,,"$1,353,000",,,,"1/1/2026",,"Pete Dickson","0","150","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Pete Dickson","UK","BOD","2","Harmonisation of Field Service Charges","Legacy Pakawaste and Capital field service charges vary in rate and method. Capital is a higher call out rate, but includes the first hour and travel; Pakawaste charges travel on top of call out.
A harmonised IEG EMEA method and rate is required.","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=151"">View Entries</a>","Implement from 1 April.",,"2/2/2026","4/30/2026",,,,,,,"$269,000",,"4/1/2026",,"Pete Dickson","0","151","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Brian Charles","Midland","SM","2","Headcount Reduction (1) Midland","The purpose of this project is to cross train Midland employees and change the formula from floors/ 4.7 then round up to floors/5  Elim=min one FTE. ","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=155"">View Entries</a>","Measure for effectiveness",,"1/1/2026","6/30/2026","2/6/2026","2/6/2026","$0",,,,"$45,000","$1,200","2/9/2026",,"Brian Charles","0","155","Brian Charles","Brian Charles"
"Initiative","Brian Beth","Paul Reidy","Jonesboro, AR","BOD","1","Duraflex Clamshell Lid","New low-cost blow-molded Lid design to capture PRT share with 'price-only' customers.","Behind","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=156"">View Entries</a>","Currently looking at early March to sample the new Lid.",,"1/1/2025","5/1/2025","5/1/2026",,,,"$500,000",,"$100,000",,,,,"0","156","Paul Reidy","Paul Reidy"
"Initiative","Brian Beth","Ty Rhoad","Elgin, IL","BOD","1","Best-in-Class Customer Service","Hired Tyler Bayless - VP of Customer Experience
-Work with Service on CX
-Identify structure for Systems
-Understand shortfalls/workload for Parts","On Track","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=157"">View Entries</a>",,,"2/1/2026","6/30/2026",,,,,,,,,,,,"0","157","Ty Rhoad","Ty Rhoad"
"Initiative","Nick Zager","Heather Monaco",,"SM","1","Cost Accounting Improvements","Improve cost account process and reporting","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=158"">View Entries</a>",,,,"6/30/2026",,,,,,,,,,,,"0","158","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Ruchita Bhagat",,,,"Clean NA Financial Audit for 2025","On time and clean audit for 2025 working with Auditor for NA results","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=159"">View Entries</a>",,,,"4/30/2026",,,,,,,,,,,,"0","159","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Eric Holmgren",,,,"EMEA Rental business reporting ","Develop robust EMEA rental program reporting.

Now showing weekly updates on rental unit economics: adds, deletes, new, refurb.
Weekly report showing return on investment which includes annualized revenues & associated capex.  ","On Track","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=160"">View Entries</a>",,,,"2/28/2026",,,,,,,,,,,,"0","160","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Lisa Bull",,,,"Improve 13 week cash flow forecast ","Improve cash flow forecast model to include sufficient detail for meaningful analysis.  Manage to the forecast
Worksheet improved.  EMEA finance team all educated and working to improve accuracy and communication to the EMEA/US teams.
Still finding issues related to review of work.  Will continue to coach.","On Track","75%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=161"">View Entries</a>",,,,"12/31/2026",,,,,,,,,,,,"0","161","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Lisa Bull",,,,"Track and communicate Cory Project cash flow and cash issues","Forecast model is setup.  Working with the team to maintain Cory cash flow worksheet and drive project and cash flow to be accurate and on time.

This process has improved.  Now have better control over what the cash projection are and will be.
","On Track","75%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=162"">View Entries</a>",,,,"6/30/2026",,,,,,,,,,,,"0","162","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Lisa Bull",,,,"Improve monthly financial analysis results/more insight","Work to close books on time and communicate results with improved analysis and insights to both EMEA and US teams.  Work closely with Mike and Eric.  Need to improve monthly analysis","On Track","75%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=163"">View Entries</a>",,,,"3/31/2026",,,,,,,,,,,,"0","163","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Eric Holmgren",,,,"2026 Initiatives Tracker Process","Developed process/schedules to track performance to 2026 Strategic Initiatives as outlined in the 2026 Budget reporting on a monthly basis","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=164"">View Entries</a>",,,,"12/31/2026",,,,,,,,,,,,"0","164","Mike Moore","Chad Abrahamson"
"Initiative","Nick Zager","Eric Holmgren",,,,"Trending P&L for weekly ops meeting in NA","Develop and implement weekly trending P&L for each division to review in weekly ops meeting","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=165"">View Entries</a>",,,,"3/4/2026",,,,,,,,,,,,"0","165","Mike Moore","Chad Abrahamson"
"Initiative","Chad Abrahamson","Chad Abrahamson","All Facilities","BOD","1","SLT Task Tracker","Develop and deploy task tracker program","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=166"">View Entries</a>",,,"2/2/2026","2/27/2026",,"2/13/2026",,,,,,,,,,"3","166","Chad Abrahamson","Chad Abrahamson"
"Initiative","Chad Abrahamson","Chad Abrahamson","All Facilities","BOD","1","Consolidate EMEA and NA Teams Tennant","Connect our teams environments to make consolidated roll outs possible for Strat, Task and NOW processes","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=167"">View Entries</a>","UX Testing",,"2/2/2026","2/27/2026",,,,,,,,,,,,"0","167","Chad Abrahamson","Chad Abrahamson"
"Initiative","Nick Zager","Lisa Bull",,,,"EMEA KPI's","Implementation of EMEA KPI's with rest of EMEA team.
Focus on driving results through the KPI metrics
Ensuring accuracy of information","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=168"">View Entries</a>",,,,"2/28/2026",,,,,,,,,,,,"0","168","Mike Moore","Chad Abrahamson"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","Baling Wire","Centralise baling wire products to Oak Park. Agreed price reduction with Accent Wire","On Track","30%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=169"">View Entries</a>","Reviewing Global Supply Options - Orbit (Tunis), China, Barnfarther","Process with end customer for CCL customers, Pallet network reliability","1/1/2026","12/31/2026",,,,,,,"$5,856","$1,770",,,,"0","169","Andrew Ekins","Andrew Ekins"
"Initiative","Brian Beth","Matt Throumoulos","Elgin, IL","BOD","1","Service Order to Cash process","Improve OTC cycle time through automation of rates, hours, etc. ","Not Started","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=170"">View Entries</a>","Order receipt and entry / customer contact; Price books (early stages), tech part selection from mobile device, customer mileage, tech time auto create, quote process improvement, customer systems integrations (CRA, H-E-B, WM, etc.)",,"2/15/2026","6/30/2026",,,,,,,,,,,,"0","170","Matt Throumoulos","Matt Throumoulos"
"Initiative","Joe Stodola","Brian Charles","Clare, MI","SM","2","Scrap Reduction Through Inspection ","This project centers around reduction scrap by deploying a decoupled end of the line visual inspection system ","On Track","20%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=171"">View Entries</a>","Determine if ROI of 2.3 years is acceptable",,"2/23/2026","9/30/2026",,,"$200,000",,,,"$67,000",,,,,"0","171","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","East Stroudsburg","SM","3","East Stroudsburg - Automated Folding ","This project will evaluate the technical, operational, and financial feasibility of implementing automated tarp folding at the East Stroudsburg facility. The objective is to determine whether automation can improve throughput, reduce direct labor dependency, enhance fold consistency, and lower total conversion cost per unit.","Blocked","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=172"">View Entries</a>","Not financially feasible ",,,"12/31/2026",,,"$0","$0.00","$0",,"$0",,,,"Brian Charles","0","172","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","East Stroudsburg","SM","3","East Stroudsburg - Automated Measure and Cutting ","This project will evaluate the feasibility of implementing an automated measure and cutting system at the East Stroudsburg facility to reduce manual processing and eliminate one full-time equivalent (FTE). The objective is to determine whether automation can improve dimensional accuracy, increase throughput consistency, reduce material waste, and lower overall conversion cost.","On Track","15%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=173"">View Entries</a>","Obtain quote",,"3/2/2026","6/30/2026",,,"$150,000",,,,"$45,000",,,,,"0","173","Brian Charles","Brian Charles"
"Initiative","Chad Abrahamson","Chad Abrahamson","All Facilities","BOD","1","Sales Leadership Dashboard","Develop and roll-out sales dashboard to capture sales opportunities and calls. ","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=174"">View Entries</a>","BOD requested adjustment to funnel by PSS",,"2/2/2026","3/31/2026",,,,,,,,,,,,"0","174","Chad Abrahamson","Chad Abrahamson"
"Initiative","Chad Abrahamson","Chad Abrahamson","All Facilities","BOD","1","Salesforce to IQMS Clean-up and Data Sync","Clean-up of Salesforce customer records and contacts. Then develop data sync from IQ to SF for Accounts and Salesforce to IQ for contacts. ","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=175"">View Entries</a>","Roll-out Contact sync from SF to IQ and open security for Sales to own Contact records",,"2/2/2026","3/31/2026",,,,,,,,,,,,"0","175","Chad Abrahamson","Chad Abrahamson"
"Initiative","Brian Charles","Chad Abrahamson","All Facilities","BOD","1","S&OP Task Tracker / Stock Request","Develop a formalized tracker for requests from sales related to stock levels and changes to stock levels to streamline and improve communication with OPs. As well to develop a way to track the requests against reported sales growth. ","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=176"">View Entries</a>","Dynamic look-up tool to add actual part numbers to the requests. ",,"1/1/2026","3/31/2026",,,,,,,,,,,,"0","176","Chad Abrahamson","Chad Abrahamson"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","IEG EMEA Energy Savings - Gas","IEG EMEA Gas Supply - 2025 to 2026 agreement
EHT & CCE Forecasted - $52,480","On Track","75%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=177"">View Entries</a>",,,"1/1/2026","9/30/2026",,,,,,"$0",,"$39,362",,,,"0","177","Andrew Ekins","Andrew Ekins"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","CCE Black Powder - Forecasted $30,000","Price reduction on black powder material for CCE","On Track","44%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=178"">View Entries</a>",,,"1/1/2026","12/31/2026",,,,,,"$0","$0","$13,200",,,,"0","178","Andrew Ekins","Andrew Ekins"
"Initiative","Chad Abrahamson","Andrew Ekins","UK","BOD","1","IEG EMEA Energy Savings - CCE Electricity - Forecasted $5,175","Reduced electricity prices for CCE. Saving £0.04041 day rate, £0.01363 night rate.","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=179"">View Entries</a>",,,"10/1/2026","12/31/2026",,,,,,"$0","$0","$0",,,,"0","179","Andrew Ekins","Andrew Ekins"
"Initiative","Brian Beth","Ty Rhoad","Elgin, IL","BOD","1","Box Wire Strategy","Developing a specific strategy to grow box wire business.  Will increase coverage and contact to distribution and corrugator market once supply is in control. ","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=180"">View Entries</a>",,,,"6/30/2026",,,,,"$250,000","$0",,,,,,"0","180","Ty Rhoad","Ty Rhoad"
"Initiative","Brian Beth","Paul Reidy",,"BOD","3","Single Loop Bale Tie Manufacturing","Exploring manufacturing our own single loop bale ties for a more competitive cost structure.   Richie evaluating performance of machine, investment and space required vs potential return.","Behind","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=181"">View Entries</a>","Awaiting feedback from the UK on their machines.  I've asked John Bagley to look at this. ",,"7/1/2025","7/1/2026",,,,,,"$0",,,,,,"0","181","Paul Reidy","Paul Reidy"
"Initiative","Brian Beth","Paul Reidy",,"BOD","1","eCommerce Initiatives","Optimizing the product assortment for Compactor parts, baler parts and chute parts.","Behind","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=182"">View Entries</a>","Mass upload of Balemaster parts and Compactor parts by 5/1.  Chute parts awaiting updated pricing from Mike Deckard.",,"1/1/2026","4/1/2026",,,,,,"$0",,,,,,"0","182","Paul Reidy","Paul Reidy"
"Initiative","Brian Beth","Paul Reidy",,"BOD","1","Systems (Equipment) Marketing Plan","Develop messaging and value prop around new equipment with an agnostic approach and holistic solutions.","On Track","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=183"">View Entries</a>","Finalize equipment line card - build out the messaging without causing channel conflict",,"1/1/2026","4/15/2026",,,,,,"$0",,,,,,"0","183","Paul Reidy","Paul Reidy"
"Initiative","Brian Beth","Paul Reidy",,"BOD","1","Power Units","Evolve the ETL messaging to be more impactful with power unit prospects.","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=184"">View Entries</a>"," Pardot was sent on Friday - following with LinkedIn.  ICC and ECC power units went out last week.  I did not get confirmation from Marc that the power units have been uploaded.",,"1/1/2026","4/1/2026",,,,,,"$0",,,,,,"0","184","Paul Reidy","Paul Reidy"
"Initiative","Brian Beth","Paul Reidy",,"BOD","3","Dumpster Tug","Explore dumpster tug option","On Track","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=185"">View Entries</a>","Trying to get a call scheduled with DJ products/waste caddy",,"1/1/2026","4/1/2026",,,,,,"$0",,,,,,"0","185","Paul Reidy","Paul Reidy"
"Initiative","Joe Stodola","Pete Dickson","UK","SM","1","DLE - Barnsley Cranes","There is a significant amount of unproductive time in the Barnsley factory, waiting for the overhead crane.
The FY26 budget includes CapEx for additional cranes, along with 2x FTE savings in the factory.","Behind","50%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=186"">View Entries</a>","Rearrange Barnsley factory and instal crane(s)","Need to clear/tidy factory with the large amount of equipment and stock from Preston.","1/5/2026","3/31/2026","4/30/2026",,"$42,000","$0.00","$0","$0","$60,000","$0","5/4/2026",,"Pete Dickson","0","186","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Pete Dickson","UK","SM","1","DLE - Barnsley lean","1x direct labour FTE identified as an upside opportunity to budget from this project.","Not Started","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=187"">View Entries</a>","Start process to appoint lean consultant","Clearing of stock received from Preston closure.","1/5/2026","9/30/2026",,,"$26,000","$0.00","$0","$0","$40,000",,"10/1/2026",,"Pete Dickson","0","187","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Pete Dickson","UK","SM","1","DLE - Winsford cranes","There is significant amounts of unproductive time in the Heavy Refurb side of the factory, waiting for fork lift trucks to move the large containers. Investment in cranes around the heavy welding bays will substantially reduce, or potentially remove, that waiting time.
CapEx and savings are budgeted.","Not Started","20%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=188"">View Entries</a>","Complete 'time lost' assessment.","Delayed due to focusing on Preston closure.","1/5/2026","3/31/2026","6/30/2026",,"$85,000","$0.00","$0","$0","$35,000","$0","4/1/2026",,"Pete Dickson","0","188","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Pete Dickson","UK","SM","1","DLE - Winsford side door","Creating a side door to the factory will reduce movements and improve air quality in the factory.","Not Started","0%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=189"">View Entries</a>","Instal vending machines.","Landlord refusing permission.","4/1/2026","6/30/2026",,,"$20,000","$0.00","$0","$0","$12,000",,"7/1/2026",,"Pete Dickson","0","189","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Pete Dickson","UK","SM","1","DLE - Oak Park reorganisation","One direct FTE saving identified as an upside to budget, through reorganisation and re-distribution of tasks.","Completed","100%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=190"">View Entries</a>",,,"1/5/2026","2/27/2026","3/11/2026","3/19/2026","$25,000","$26,000.00","$0","$0","$40,000","$2,000","3/20/2026",,"Pete Dickson","0","190","Pete Dickson","Pete Dickson"
"Initiative","Joe Stodola","Pete Dickson","UK","SM","1","DLE - EMEA Group Operations Director","We are recruiting an Operations Lead for EMEA as part of the board-approved Senior Leadership structure. During budget setting we believed that role should achieve the equivalent of 1x FTE direct labour saving at each of the four factory locations. This was intended to be an opportunity against budget, but ended up being incorporated into the budget (without GM knowledge).","On Track","10%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=191"">View Entries</a>","Agree approach with JS.",,"1/5/2026","6/30/2026","9/30/2026",,"$0","$0.00","$0","$0","$180,000","$0","10/1/2025",,"Pete Dickson","0","191","Pete Dickson","Joe Stodola"
"Initiative","Joe Stodola","Brian Charles","Jonesboro, AR","SM","2","Jonesboro Part Take Out ","This project proposes the installation of an automated part take-out system for the blow molding operation. The objective is to remove finished parts directly from the mold and transfer them to downstream handling without manual intervention, improving process consistency and overall operational efficiency.","On Track","60%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=192"">View Entries</a>","Schedule downtime for installation",,"1/1/2026","4/17/2026",,,"$60,000",,,"$0","$75,000",,,,,"0","192","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Pasadena, TX","SM","2","Grommeting Machine Pasadena","This project proposes the purchase of a new grommet machine to reduce grommeting cycle time by approximately 30%, improving throughput and operational efficiency. The $7,900 capital investment is expected to generate $16,675 in annual savings, resulting in a payback of  7.5 months","On Track","10%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=193"">View Entries</a>","Order Machine ",,"3/3/2026","6/30/2026",,,"$10,420",,,"$0","$16,675",,"6/30/2026",,,"0","193","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Jonesboro, AR","SM","1","Controls Upgrade Jonesboro","This project will upgrade existing blow molding machine controls to ST controllers, modernizing the control architecture and aligning the operation with Industry 4.0 standards. The current control systems are aging and increasingly difficult to maintain, creating elevated risk of downtime, limited data visibility, and reduced reliability. Transitioning to the ST platform will provide a standardized, modern control environment across the blow molding operation.

The upgraded controls will significantly reduce unplanned downtime by improving system stability, diagnostics, and component availability. In addition, the ST platform provides enhanced audit trail capability, cybersecurity protections, and process control, enabling better traceability of machine adjustments and improved compliance with internal operational standards.","Blocked","25%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=194"">View Entries</a>","quote and schedule machine 5/6","ST slowness in quoting. Hydraulic splitting package ","2/1/2025","6/30/2026",,,"$640,000",,,"$0","$1,199,000",,,,,"0","194","Brian Charles","Joe Stodola"
"Initiative","Joe Stodola","Brian Charles","Jonesboro, AR","SM","2","Shop Bot Jonesboro ","This project involves implementing a ShopBot CNC cutting system at the Jonesboro facility to replace aging cutting equipment that has become increasingly unreliable and inefficient. The current equipment contributes to unplanned downtime, slower processing speeds, and inconsistent cutting performance, which negatively impacts overall production throughput.","On Track","80%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=195"">View Entries</a>","Assemble second unit and place into service week of 4/6",,"1/1/2026","4/30/2026",,,"$85,000",,,"$0","$50,211",,,,,"0","195","Brian Charles","Brian Charles"
"Initiative","Joe Stodola","Brian Charles","Jonesboro, AR","SM","1","Stop Outsourcing JO lids ","his project focuses on bringing lid production currently being outsourced back into the Jonesboro facility to improve cost control and operational efficiency. Outsourcing has been used to support demand; however, continuing this practice results in avoidable costs related to supplier pricing, lost overhead absorption, and reduced internal labor utilization.

By producing these lids internally, the Jonesboro operation will capture overhead and labor absorption that would otherwise remain unutilized while also eliminating the purchase price variance (PPV) associated with buying finished product from external suppliers. Bringing this volume back in-house allows the facility to better leverage existing equipment and labor capacity while improving overall cost structure.","Behind","33%","<a href=""https://iegna.sharepoint.com/sites/2023IEGStrategicPlan/_layouts/15/listform.aspx?ListId=%7BAABD4B8D%2D40C9%2D4BF0%2D9B14%2DB331E7F6E769%7D&PageType=4&ID=196"">View Entries</a>","Improve average daily output to 1800 ",,"1/1/2026","6/30/2026",,,,,,"$0","$959,280",,,,,"0","196","Brian Charles","Brian Charles"
